0.00,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.91,0.92,0.93,0.94,0.95,0.96,0.97,0.98,0.99,1
0.0005,0.256797953084331,0.257168094814535,0.25753823654474,0.257908378274944,0.258278520005148,0.258648661735353,0.259018803465557,0.259388945195761,0.259759086925966,0.26012922865617,0.261979937307192,0.263830645958213,0.265681354609235,0.267532063260256,0.269382771911278,0.2712334805623,0.273084189213321,0.274934897864343,0.276785606515364,0.278636315166386,0.280487023817407,0.282337732468429,0.284188441119451,0.286039149770472,0.287889858421494,0.289740567072515,0.29011070880272,0.290480850532924,0.290850992263128,0.291221133993333,0.291591275723537,0.291961417453741,0.292331559183946,0.29270170091415,0.293071842644354,0.293441984374559
0.0025625,0.257716273217151,0.259004735080175,0.260293196943199,0.261581658806223,0.262870120669247,0.264158582532271,0.265447044395296,0.26673550625832,0.268023968121344,0.269312429984368,0.275754739299488,0.282197048614609,0.288639357929729,0.29508166724485,0.301523976559971,0.307966285875091,0.314408595190212,0.320850904505332,0.327293213820453,0.333735523135573,0.340177832450694,0.346620141765814,0.353062451080935,0.359504760396055,0.365947069711176,0.372389379026297,0.373677840889321,0.374966302752345,0.376254764615369,0.377543226478393,0.378831688341417,0.380120150204441,0.381408612067466,0.38269707393049,0.383985535793514,0.385273997656538
0.004625,0.25840033607054,0.260372860786954,0.262345385503367,0.26431791021978,0.266290434936194,0.268262959652607,0.27023548436902,0.272208009085434,0.274180533801847,0.27615305851826,0.286015682100327,0.295878305682394,0.305740929264461,0.315603552846528,0.325466176428595,0.335328800010661,0.345191423592728,0.355054047174795,0.364916670756862,0.374779294338928,0.384641917920995,0.394504541503062,0.404367165085129,0.414229788667196,0.424092412249263,0.43395503583133,0.435927560547743,0.437900085264156,0.43987260998057,0.441845134696983,0.443817659413397,0.44579018412981,0.447762708846223,0.449735233562637,0.45170775827905,0.453680282995463
0.0066875,0.258979633608756,0.261531455863386,0.264083278118015,0.266635100372645,0.269186922627274,0.271738744881904,0.274290567136533,0.276842389391163,0.279394211645792,0.281946033900422,0.29470514517357,0.307464256446717,0.320223367719865,0.332982478993013,0.34574159026616,0.358500701539308,0.371259812812455,0.384018924085603,0.39677803535875,0.409537146631898,0.422296257905046,0.435055369178193,0.447814480451341,0.460573591724488,0.473332702997636,0.486091814270784,0.488643636525413,0.491195458780043,0.493747281034672,0.496299103289302,0.498850925543931,0.501402747798561,0.50395457005319,0.50650639230782,0.509058214562449,0.511610036817079
0.00875,0.259492192111056,0.262556572867985,0.265620953624914,0.268685334381843,0.271749715138772,0.274814095895701,0.27787847665263,0.28094285740956,0.284007238166489,0.287071618923418,0.302393522708063,0.317715426492709,0.333037330277354,0.348359234061999,0.363681137846645,0.37900304163129,0.394324945415936,0.409646849200581,0.424968752985227,0.440290656769873,0.455612560554518,0.470934464339163,0.486256368123809,0.501578271908454,0.5169001756931,0.532222079477746,0.535286460234675,0.538350840991603,0.541415221748532,0.544479602505461,0.54754398326239,0.550608364019319,0.553672744776248,0.556737125533177,0.559801506290106,0.562865887047035
0.0108125,0.259956444517651,0.263485077681175,0.267013710844699,0.270542344008224,0.274070977171748,0.277599610335272,0.281128243498796,0.28465687666232,0.288185509825844,0.291714142989368,0.309357308806989,0.327000474624611,0.344643640442231,0.362286806259852,0.379929972077473,0.397573137895094,0.415216303712715,0.432859469530336,0.450502635347957,0.468145801165578,0.485788966983199,0.50343213280082,0.521075298618441,0.538718464436061,0.556361630253681,0.574004796071304,0.577533429234828,0.581062062398351,0.584590695561874,0.588119328725401,0.591647961888924,0.595176595052448,0.598705228215974,0.602233861379497,0.605762494543021,0.609291127706544
0.012875,0.260383217300053,0.26433862324598,0.268294029191907,0.272249435137833,0.27620484108376,0.280160247029687,0.284115652975613,0.28807105892154,0.292026464867466,0.295981870813393,0.315758900543026,0.33553593027266,0.355312960002292,0.375089989731926,0.394867019461559,0.414644049191192,0.434421078920825,0.454198108650458,0.473975138380092,0.493752168109725,0.513529197839358,0.533306227568991,0.553083257298623,0.572860287028258,0.592637316757891,0.612414346487523,0.616369752433451,0.620325158379378,0.624280564325303,0.628235970271231,0.632191376217158,0.636146782163083,0.640102188109011,0.644057594054935,0.648013000000863,0.651968405946791
0.0149375,0.260779596341521,0.265131381328915,0.26948316631631,0.273834951303704,0.278186736291098,0.282538521278493,0.286890306265887,0.291242091253281,0.295593876240676,0.29994566122807,0.321704586165042,0.343463511102013,0.365222436038985,0.386981360975957,0.408740285912928,0.4304992108499,0.452258135786871,0.474017060723843,0.495775985660815,0.517534910597786,0.539293835534757,0.561052760471729,0.582811685408702,0.604570610345674,0.626329535282643,0.648088460219615,0.65244024520701,0.656792030194405,0.6611438151818,0.665495600169193,0.669847385156588,0.674199170143983,0.678550955131378,0.68290274011877,0.687254525106165,0.69160631009356
0.017,0.261150558344017,0.265873305333907,0.270596052323798,0.275318799313688,0.280041546303578,0.284764293293468,0.289487040283359,0.294209787273249,0.298932534263139,0.303655281253029,0.327269016202481,0.350882751151932,0.374496486101383,0.398110221050835,0.421723956000286,0.445337690949737,0.468951425899189,0.49256516084864,0.516178895798091,0.539792630747542,0.563406365696995,0.587020100646446,0.610633835595897,0.634247570545347,0.657861305494798,0.681475040444252,0.686197787434141,0.69092053442403,0.695643281413922,0.700366028403811,0.705088775393702,0.709811522383591,0.714534269373483,0.719257016363372,0.723979763353262,0.728702510343153
